codigo1;descricao1;codigo2;descricao2;codigo3;descricao3;codigo4;descricao4;est_atend;Un_med;Un_con;Fator;Est_aqui;Capacidade;Ciclo;Velocidade;Acessorios
PRP138;MOP;BT0063;SUPERPRO;C9224;SUPORTE PLAST. P/MOP UMIDO 1X6;;;;;;1;;;;;
PRP138;MOP;BT0063;SUPERPRO;C9226E;FIXADOR REPOS. SUPORTE MOP UMIDO;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9227;SUPORTE PARA BANDEJA PLASTICA - 1 X 1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9228;BALDE PLASTICO 15L 1X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9230;BALDE ZIG 14 LTS - 1 X 6;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9230E;BALDE ZIG 14 LTS - 1 X 6;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9233;BALDE RETANGULAR 6 LTS - 1X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9234;CESTO BANDEJA METALICO 46X26X8 CM - 1X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9235;CESTO BANDEJA PLASTICA 40X26X8 CM-1X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9236;CESTO BANDEJA METALICA 46X26X13CM-1X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9237;ESPREMEDOR OVAL ZIGZAG 1X6;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9237E;ESPREMEDOR OVAL ZIGZAG 1X6;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9238E;PRENSA PLASTICO ACAO VERTICAL P/BALDE;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9242;FIXADOR PARA SACO DE LIXO - 1 X 4;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9243;FIXADOR RIGIDO PARA CABOS 1X4;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9244B;PLACA SINALIZ - BANHEIRO FECHADO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9244BE;PLACA SINALIZ - BANHEIRO FECHADO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9245;PLACA SINALIZ. - PISO ESCORREGADO;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9245B;PLACA SINALIZ - PISO ESCORREGADIO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9245BE;PLACA SINALIZ - PISO ESCORREGADIO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9246BE;PLACA SINALIZ - AREA DE TRABALHO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9247;FIXADOR GIRATORIO PARA CABOS 1X12;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9247B;PLACA SINALIZ - EM MANUTENCAO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9247BE;PLACA SINALIZ - EM MANUTENCAO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9248B;PLACA SINALIZ - PISO MOLHADO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9248BE;PLACA SINALIZ - PISO MOLHADO - 1X3;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9249;CESTO METALICO P/DETERGENTES 44CM - 1X1;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9249CR;CESTO METALICO DETERGENTE CROMADO;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9250CR;CESTO ARAMADO BALDE 6 LTS CROMADO;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9253C;PA JEITOSA C/CABO 1X12;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9253CE;PA JEITOSA;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9254C;PA METALICA C/CABO 1X12;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9255D;PA PLASTICA S/CABO 1X12;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9255DE;PA PLASTICA S/CABO 1X12;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9256;LIXEIRA PLASTICA BASCULANTE 60L 1X6;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9256E;LIXEIRA PLASTICA BASCULANTE 60 L;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9257;LIXEIRA PLASTICA BASCULANTE 105L 1X6;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9260;PA COLETORA SUPERPRO C/CABO 1X12;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9260E;PA COLETORA C/TAMPA;;;;;;1;;;;;
PRP047;PAS;BT0063;SUPERPRO;C9261C;PA COLETORA PLASTICA GD C/CABO 1X10;;;;;;1;;;;;
PRP055;RODOS;BT0063;SUPERPRO;C9268B;REFIL LUVA RODO COMBINADO 25CM - 1 X 6;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9277C;SUPERPRO BALDE PLAST. ANTI-CHAMA 8L 2X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9277CE;BALDE PLAST. ANTI-CHAMA 8 LT - CINZA 2X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9277PE;BALDE PLAST. ANTI-CHAMA 8 LT - PRETO 2X1;;;;;;1;;;;;
PRP003;BALDES;BT0063;SUPERPRO;C9278;BALDE ZIG 14LTS S/ESCORREDOR - 1 X 6;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9280;CARRO FUNCIONAL HOSPIT. CIH-01 MX303 1X1;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9281;CARRO FUNCIONAL HOSPIT. CIH-02 MX203 1X1;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9301;PANO SEK MULTIUSO AZUL - 5X10X5;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9304;PANO DE CHAO RODO C/CAVI. 1X10;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9312;ROLO MULTIUSO VERDE 45 GR 300M X 33CM;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9314P;ROLO MULT.BRANCO 40GR 300MX0,33M PIC;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9315P;ROLO MULTIUSO AZUL 40GR 300MX0,33M PIC;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9317P;ROLO MULTIUSO LARANJA 300MX33CM C/PICOTE;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9318P;ROLO MULTIUSO VERDE 40GR 300X22CM PICOT.;;;;;;1;;;;;
PRP046;PANOS;BT0063;SUPERPRO;C9319P;ROLO MULTIUSO LARANJA 40GR 300X22CM P;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9353;LIXEIRA RETA BASC.GRANDE 20,50L -1X4;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9356;LIXEIRA PLASTICA C/ PEDAL - 36 LITROS;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9356B;LIXEIRA PLASTICA C/ PEDAL BRANCA - 36LTS;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9356E;LIXEIRA PLASTICA C/ PEDAL - 36L;;;;;;1;;;;;
PRP126;SUPERPRO;BT0063;SUPERPRO;C9357E;LIXEIRA PLASTICA C/ PEDAL - 72L;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9399;ESPONJA HOSPITALAR - 1 X 240;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9399E;ESPONJA HOSPITALAR - 1X240;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9401;ESPONJA DUPLA FACE ESFREBOM 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9401E;ESPONJA DUPLA FACE 9401E;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9402;ESPONJA DUPLA FACE TEFLON 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9402E;ESPONJA TEFLON DUPLA FACE 9402E;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9403;ESPONJA DUPLA FACE ABRASIVA 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9403E;ESPONJA DUPLA FACE BRANCA SUAVE 9403E;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9404;ESPONJA DUPLA FACE PROT UNHAS 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9404BA;ESPONJA DUPLA FACE PROT UNHAS 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9404E;ESPONJA DUPLA FACE VERDE FORTE 9404E;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9405;ESPONJAO DUPLA FACE ESFREBOM 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9405/5;ESPONJAO DUPLA FACE ESFREBOM 20X5;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9405E;ESPONJAO DUPLA FACE 9405E;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9406F;ESPONJA DUPLAFACE BRILHUS EMB.1X10X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9406FE;ESPONJA DUPLA FACE BRILHUS - 1X10X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9406P;ESPONJA DUPLAFACE BRILHUS PLUS - 1X10X12;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9407;ESPONJA DUPLA FACE SFREG 1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9407E;ESPONJA DUPLA FACE SFREG - 1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9409;FIBRA VERMELHA AMF GRAO240 225X150-1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9409BA;FIBRA VERMELHA AMF GRAO240 225X152-1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9409E;FIBRA VERMELHA MF 225X150 - 1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9410;ESPONJA DUPLA FACE ESFR. ECON. 1X240;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C94106;ESPONJA DUPLA FACE ESFREBOM 1X60;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9410E;ESPONJA DUPLA FACE ESFR. ECON. 1X240;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9410SP;ESPONJA DUPLA FACE ESFR.1X240 S/PELICULA;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9413;MANTA ABRASIVA CINZA SUPER FINO;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9414;ESPONJAO DUPLA FACE 245X90X20;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9417;ESPONJA ABRASIVA 27 X 7,50CM - 1X100;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9418;ESPONJA COM MANTA AZUL TEFLON - 1X10X10;;;;;;1;;;;;
PRP025;ESPONJAS;BT0063;SUPERPRO;C9422;ESPONJA LAVA CARRO - 1X24;;;;;;1;;;;;
